Date,d18O
2019-09-12,-8.362028519147678
2019-09-13,-8.724819081839756
2019-09-14,-8.163872876288451
2019-09-15,-9.410010968130035
2019-09-16,-8.854995160132862
2019-09-17,-8.889896249911066
2019-09-18,-9.475357341101212
2019-09-19,-8.470608751037407
2019-09-20,-7.793869088688609
2019-09-21,-8.971579395637608
2019-09-22,-8.716855525162172
2019-09-23,-8.932813775190796
2019-09-24,-9.336987835971005
2019-09-25,-9.89511215613035
2019-09-26,
2019-09-27,-9.688021129091132
2019-09-28,-8.142762141636359
2019-09-29,-9.054548972364575
2019-09-30,-9.171543791973324
2019-10-01,-8.555005803905182
2019-10-02,-9.560865147880428
2019-10-03,-9.383236666509829
2019-10-04,-8.964991789569352
2019-10-05,-8.483275160643997
2019-10-06,-8.744857726301849
2019-10-07,-8.868987710347433
2019-10-08,-8.950951641471462
2019-10-09,-8.786163932684351
2019-10-10,-8.88113898648267
2019-10-11,-9.492048659575152
2019-10-12,-8.94853494990131
2019-10-13,-9.502347508075855
2019-10-14,-8.918308901053202
2019-10-15,-9.191941481853455
2019-10-16,-7.674116523303583
2019-10-17,-8.955369146293368
2019-10-18,-9.628583634776538
2019-10-19,-8.984025782564911
2019-10-20,-8.647160877880792
2019-10-21,-8.05949858638847
2019-10-22,-9.179685957864928
2019-10-23,-9.664395153419784
2019-10-24,-8.452429764761137
2019-10-25,-9.538264072553712
2019-10-26,-9.052612046993463
2019-10-27,-8.9493713074091
2019-10-28,-8.840865796408501
2019-10-29,-8.44642040734984
2019-10-30,-9.117243356664344
2019-10-31,-8.896189044057639
2019-11-01,-8.749837184501974
2019-11-02,-8.65076492575935
2019-11-03,-8.659001591535256
2019-11-04,-8.471758166069248
2019-11-05,-8.249187146169563
2019-11-06,-8.455641183057313
2019-11-07,-8.405527977999624
2019-11-08,-9.403311792030507
2019-11-09,-8.566488751997907
2019-11-10,-8.33078023968719
2019-11-11,-8.184530082227903
2019-11-12,-8.873184358233068
2019-11-13,-8.83408503364177
2019-11-14,-8.768726933813667
2019-11-15,-8.190142394257917
2019-11-16,-7.917650015739671
2019-11-17,-8.614137277423685
2019-11-18,-7.931825385351685
2019-11-19,-8.299055873518936
2019-11-20,-8.397525221254627
2019-11-21,-8.415265841038092
2019-11-22,
2019-11-23,-8.094012784699707
2019-11-24,-7.091941168871454
2019-11-25,-8.62865446024564
2019-11-26,-7.915823692217785
2019-11-27,-8.411459788345068
2019-11-28,-8.553148143027013
2019-11-29,-8.095252600622748
2019-11-30,-7.992134679989226
2019-12-01,-6.572402118732224
2019-12-02,-8.093934546513932
2019-12-03,-8.537027278847448
2019-12-04,-7.805221218724913
2019-12-05,-8.948556587567108
2019-12-06,-7.926455301856803
2019-12-07,-7.8414440638844685
2019-12-08,
2019-12-09,-7.299860319318167
2019-12-10,-8.006709777177475
2019-12-11,-7.798262104286609
2019-12-12,-8.073831707480554
2019-12-13,-8.222414354443835
2019-12-14,-7.47085264606959
2019-12-15,-8.229824584479392
2019-12-16,-7.767401547234611
2019-12-17,-8.02456562458706
2019-12-18,-7.2188716577218415
2019-12-19,-6.559586709769244
2019-12-20,-8.077548048643518
2019-12-21,-8.319589313138652
2019-12-22,-7.4217332100956686
2019-12-23,-7.317544245549909
2019-12-24,
2019-12-25,-7.4804813452133825
2019-12-26,-7.323485448584716
2019-12-27,-7.00518926712712
2019-12-28,-6.634451787591233
2019-12-29,-8.097868612066138
